participant,exp,voice_pair,actor,emotion,level,contrast,stim_language,listener_group,native_stimulus,H_side,ccr_raw,score_H,rt_ms,n_replays,catch_pass,in_primary
P37,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,jp,0,right,0,0,858,1,1,1
P37,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,jp,0,left,1,-1,1265,1,1,1
P37,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,jp,0,right,2,2,1101,1,1,1
P37,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,jp,0,right,2,2,1200,1,1,1
P37,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,jp,0,right,0,0,983,5,1,1
P37,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,jp,0,right,-2,-2,7249,2,1,1
P37,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,jp,0,left,-1,1,1025,3,1,1
P37,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,jp,0,right,0,0,1118,1,1,1
P37,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,jp,0,left,-1,1,2569,2,1,1
P37,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,jp,0,left,0,0,1377,0,1,1
P37,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,jp,0,left,0,0,1829,3,1,1
P37,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,jp,0,left,2,-2,1823,1,1,1
P37,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,jp,0,left,2,-2,1168,1,1,1
P37,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,jp,0,left,0,0,3244,0,1,1
P37,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,jp,0,left,0,0,1619,0,1,1
P37,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,jp,0,left,0,0,934,0,1,1
P37,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,jp,0,right,0,0,1563,1,1,1
P37,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,jp,0,right,2,2,643,1,1,1
P37,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,jp,0,right,0,0,696,1,1,1
P37,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,jp,0,right,0,0,1100,1,1,1
P37,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,jp,0,right,2,2,557,2,1,1
P37,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,jp,0,left,-2,2,1016,0,1,1
P37,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,jp,0,left,0,0,915,1,1,1
P37,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,jp,0,left,0,0,1000,3,1,1
P37,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,jp,0,right,-1,-1,6086,4,1,1
P37,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,jp,0,right,0,0,5062,1,1,1
P37,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,jp,0,left,2,-2,1098,3,1,1
P37,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,jp,1,left,0,0,964,3,1,1
P37,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,jp,0,left,2,-2,1442,3,1,1
P37,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,jp,1,right,2,2,1398,2,1,1
P37,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,jp,0,left,0,0,900,3,1,1
P37,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,jp,0,left,0,0,1905,2,1,1
P37,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,jp,1,right,0,0,2316,2,1,1
P37,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,jp,0,right,-1,-1,1216,2,1,1
P37,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,jp,1,left,2,-2,2244,2,1,1
P37,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,jp,0,right,-1,-1,4710,1,1,1
P37,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,jp,1,left,-1,1,1281,1,1,1
P37,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,jp,0,left,0,0,1799,5,1,1
P37,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,jp,1,right,1,1,977,1,1,1
P37,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,jp,0,right,-1,-1,2292,1,1,1
P37,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,jp,0,left,-2,2,1409,1,1,1
P37,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,jp,0,right,0,0,1808,4,1,1
P37,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,jp,0,right,0,0,935,3,1,1
P37,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,jp,0,right,1,1,1316,5,1,1
P38,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,jp,0,left,-1,1,1355,2,1,1
P38,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,jp,0,left,2,-2,1108,0,1,1
P38,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,jp,0,left,-1,1,1023,1,1,1
P38,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,jp,0,right,1,1,1113,1,1,1
P38,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,jp,0,left,-2,2,1390,0,1,1
P38,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,jp,0,left,-1,1,2343,2,1,1
P38,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,jp,0,left,-2,2,5898,0,1,1
P38,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,jp,0,left,-1,1,4063,0,1,1
P38,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,jp,0,right,-1,-1,1120,1,1,1
P38,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,jp,0,right,0,0,1852,0,1,1
P38,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,jp,0,left,-1,1,1245,1,1,1
P38,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,jp,0,left,-1,1,916,0,1,1
P38,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,jp,0,right,-1,-1,1007,1,1,1
P38,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,jp,0,right,-2,-2,1186,0,1,1
P38,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,jp,0,right,1,1,990,0,1,1
P38,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,jp,0,left,1,-1,812,2,1,1
P38,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,jp,0,left,-1,1,1148,1,1,1
P38,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,jp,0,right,0,0,916,1,1,1
P38,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,jp,0,right,1,1,1152,0,1,1
P38,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,jp,0,left,2,-2,943,1,1,1
P38,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,jp,0,left,-2,2,950,1,1,1
P38,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,jp,0,right,0,0,1352,0,1,1
P38,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,jp,0,right,1,1,983,0,1,1
P38,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,jp,0,right,1,1,1051,1,1,1
P38,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,jp,0,right,-1,-1,1402,0,1,1
P38,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,jp,0,right,1,1,1151,0,1,1
P38,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,jp,0,left,-1,1,1043,1,1,1
P38,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,jp,0,left,-1,1,1241,1,1,1
P38,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,jp,0,left,1,-1,1282,0,1,1
P38,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,jp,0,right,-1,-1,940,0,1,1
P38,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,jp,0,right,2,2,2908,0,1,1
P38,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,jp,0,right,1,1,1024,0,1,1
P38,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,jp,0,right,2,2,1130,0,1,1
P38,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,jp,0,right,-1,-1,1793,1,1,1
P38,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,jp,0,left,-1,1,3548,0,1,1
P38,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,jp,0,left,-1,1,1153,1,1,1
P38,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,jp,0,left,-1,1,1739,1,1,1
P38,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,jp,0,right,1,1,1127,0,1,1
P38,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,jp,0,right,1,1,1085,1,1,1
P38,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,jp,0,left,-2,2,1082,0,1,1
P38,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,jp,0,left,0,0,966,0,1,1
P38,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,jp,0,right,2,2,792,0,1,1
P38,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,jp,1,left,1,-1,1248,2,1,1
P38,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,jp,0,right,-1,-1,1275,1,1,1
P38,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,jp,0,right,-1,-1,2098,2,1,1
P38,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,jp,0,right,-1,-1,931,1,1,1
P38,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,jp,0,left,-1,1,871,0,1,1
P38,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,jp,0,right,-2,-2,1159,0,1,1
P38,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,jp,1,right,-1,-1,1408,2,1,1
P38,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,jp,0,left,-1,1,916,0,1,1
P38,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,jp,0,left,2,-2,1280,0,1,1
P38,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,jp,1,right,1,1,1028,1,1,1
P38,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,jp,0,right,1,1,797,1,1,1
P38,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,jp,1,left,-1,1,1097,1,1,1
P38,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,jp,0,left,1,-1,1056,1,1,1
P38,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,jp,0,right,1,1,1080,0,1,1
P38,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,jp,1,right,2,2,1753,1,1,1
P38,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,jp,0,left,-1,1,1431,1,1,1
P38,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,jp,1,left,1,-1,1007,0,1,1
P38,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,jp,0,left,-1,1,1282,0,1,1
P39,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,jp,0,right,-1,-1,2749,0,1,1
P39,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,jp,0,right,-1,-1,3427,0,1,1
P39,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,jp,0,left,0,0,2223,0,1,1
P39,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,jp,0,left,-1,1,1677,0,1,1
P39,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,jp,0,left,2,-2,2828,0,1,1
P39,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,jp,0,left,-1,1,1904,0,1,1
P39,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,jp,0,left,-1,1,2056,0,1,1
P39,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,jp,0,right,1,1,3642,0,1,1
P39,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,jp,0,right,-2,-2,2719,0,1,1
P39,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,jp,0,left,1,-1,3203,0,1,1
P39,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,jp,0,left,-2,2,2064,0,1,1
P39,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,jp,0,right,0,0,1567,0,1,1
P39,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,jp,0,right,0,0,2474,0,1,1
P39,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,jp,0,left,0,0,2238,0,1,1
P39,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,jp,0,left,2,-2,1473,0,1,1
P39,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,jp,0,right,-1,-1,1594,0,1,1
P39,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,jp,0,left,-1,1,3368,0,1,1
P39,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,jp,0,left,-1,1,2017,0,1,1
P39,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,jp,0,left,2,-2,2910,0,1,1
P39,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,jp,0,left,1,-1,1697,0,1,1
P39,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,jp,0,left,2,-2,1393,0,1,1
P39,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,jp,0,right,0,0,1370,0,1,1
P39,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,jp,0,right,-1,-1,1625,0,1,1
P39,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,jp,0,right,1,1,1438,0,1,1
P39,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,jp,0,right,1,1,1399,0,1,1
P39,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,jp,0,right,1,1,1674,0,1,1
P39,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,jp,0,left,-1,1,1948,0,1,1
P39,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,jp,0,left,2,-2,1164,0,1,1
P39,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,jp,0,right,-1,-1,1516,0,1,1
P39,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,jp,0,right,2,2,699,0,1,1
P39,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,jp,0,right,-1,-1,2194,0,1,1
P39,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,jp,0,right,-1,-1,1390,0,1,1
P39,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,jp,0,left,0,0,774,0,1,1
P39,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,jp,0,right,-2,-2,1473,0,1,1
P39,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,jp,0,right,-2,-2,1093,0,1,1
P39,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,jp,0,left,1,-1,1396,0,1,1
P39,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,jp,0,left,-2,2,3192,1,1,1
P39,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,jp,0,right,2,2,1702,0,1,1
P39,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,jp,0,right,2,2,955,0,1,1
P39,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,jp,0,left,-1,1,849,0,1,1
P39,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,jp,0,right,2,2,574,0,1,1
P39,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,jp,0,left,-2,2,3330,0,1,1
P39,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,jp,0,left,0,0,1708,0,1,1
P39,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,jp,0,left,-1,1,3650,0,1,1
P39,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,jp,0,right,0,0,2612,0,1,1
P39,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,jp,0,right,0,0,1423,0,1,1
P39,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,jp,1,left,-1,1,2424,0,1,1
P39,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,jp,0,left,-1,1,1923,0,1,1
P39,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,jp,1,left,-1,1,3116,0,1,1
P39,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,jp,0,right,-2,-2,1482,0,1,1
P39,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,jp,1,right,-2,-2,1264,1,1,1
P39,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,jp,0,left,-1,1,1243,0,1,1
P39,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,jp,1,right,1,1,1301,0,1,1
P39,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,jp,0,left,-2,2,1293,0,1,1
P39,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,jp,0,right,-2,-2,1027,0,1,1
P39,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,jp,0,right,-2,-2,1327,0,1,1
P39,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,jp,1,right,-1,-1,1377,0,1,1
P39,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,jp,0,right,2,2,1226,0,1,1
P39,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,jp,0,left,1,-1,1200,0,1,1
P39,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,jp,1,left,-1,1,2086,0,1,1
P40,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,jp,0,right,1,1,7193,0,1,1
P40,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,jp,0,left,-1,1,2404,0,1,1
P40,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,jp,0,left,0,0,1592,0,1,1
P40,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,jp,0,left,-1,1,2182,0,1,1
P40,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,jp,0,right,1,1,1812,0,1,1
P40,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,jp,0,left,-1,1,2454,0,1,1
P40,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,jp,0,left,-1,1,1872,0,1,1
P40,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,jp,0,right,1,1,4418,0,1,1
P40,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,jp,0,right,1,1,2485,0,1,1
P40,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,jp,0,right,-1,-1,1646,0,1,1
P40,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,jp,0,left,-1,1,3004,0,1,1
P40,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,jp,0,left,-1,1,2569,0,1,1
P40,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,jp,0,right,0,0,1623,0,1,1
P40,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,jp,0,left,1,-1,1546,0,1,1
P40,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,jp,0,right,2,2,1408,0,1,1
P40,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,jp,0,left,0,0,5379,0,1,1
P40,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,jp,0,left,0,0,1958,0,1,1
P40,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,jp,0,right,0,0,1360,0,1,1
P40,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,jp,0,right,1,1,1752,0,1,1
P40,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,jp,0,left,2,-2,2498,0,1,1
P40,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,jp,0,right,-1,-1,1537,0,1,1
P40,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,jp,0,left,-2,2,2079,0,1,1
P40,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,jp,0,left,-2,2,1764,0,1,1
P40,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,jp,0,right,2,2,1676,0,1,1
P40,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,jp,0,left,3,-3,2608,0,1,1
P40,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,jp,0,right,2,2,1660,0,1,1
P40,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,jp,0,right,-1,-1,1619,0,1,1
P40,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,jp,0,left,-1,1,1544,0,1,1
P40,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,jp,0,right,0,0,1516,0,1,1
P40,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,jp,0,left,1,-1,1288,0,1,1
P40,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,jp,0,right,1,1,1329,0,1,1
P40,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,jp,0,right,2,2,1378,0,1,1
P40,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,jp,0,left,-1,1,2147,0,1,1
P40,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,jp,0,right,0,0,1231,0,1,1
P40,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,jp,0,right,0,0,1408,0,1,1
P40,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,jp,0,left,1,-1,2266,0,1,1
P40,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,jp,0,left,-1,1,2240,1,1,1
P40,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,jp,0,right,1,1,1987,0,1,1
P40,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,jp,0,left,-1,1,1232,0,1,1
P40,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,jp,0,right,1,1,1727,0,1,1
P40,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,jp,0,right,0,0,6474,0,1,1
P40,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,jp,0,left,-1,1,3895,0,1,1
P40,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,jp,1,right,1,1,2222,0,1,1
P40,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,jp,0,right,0,0,1244,0,1,1
P40,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,jp,0,right,1,1,1799,0,1,1
P40,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,jp,1,left,2,-2,1336,0,1,1
P40,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,jp,0,left,0,0,1326,0,1,1
P40,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,jp,1,right,2,2,1457,0,1,1
P40,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,jp,0,right,2,2,1621,0,1,1
P40,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,jp,1,left,-1,1,1975,0,1,1
P40,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,jp,0,left,0,0,1332,0,1,1
P40,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,jp,0,left,-2,2,1281,0,1,1
P40,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,jp,0,right,1,1,1582,0,1,1
P40,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,jp,1,right,0,0,1823,0,1,1
P40,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,jp,0,left,2,-2,1724,0,1,1
P40,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,jp,1,left,1,-1,1652,0,1,1
P40,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,jp,0,right,0,0,1564,0,1,1
P40,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,jp,0,right,-1,-1,959,0,1,1
P40,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,jp,0,left,0,0,1615,0,1,1
P40,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,jp,0,left,1,-1,2992,0,1,1
P41,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,jp,0,left,1,-1,680,1,1,1
P41,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,jp,0,left,1,-1,784,0,1,1
P41,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,jp,0,right,-1,-1,691,0,1,1
P41,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,jp,0,left,1,-1,929,0,1,1
P41,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,jp,0,right,-2,-2,1145,0,1,1
P41,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,jp,0,left,3,-3,494,0,1,1
P41,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,jp,0,right,1,1,1780,4,1,1
P41,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,jp,0,right,2,2,760,0,1,1
P41,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,jp,0,left,1,-1,1116,0,1,1
P41,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,jp,0,left,2,-2,727,0,1,1
P41,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,jp,0,right,-1,-1,660,0,1,1
P41,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,jp,0,right,1,1,602,0,1,1
P41,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,jp,0,left,-2,2,728,0,1,1
P41,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,jp,0,right,2,2,921,0,1,1
P41,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,jp,0,left,2,-2,609,0,1,1
P41,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,jp,0,left,-1,1,1176,0,1,1
P41,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,jp,0,left,1,-1,634,0,1,1
P41,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,jp,0,right,2,2,961,1,1,1
P41,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,jp,0,right,-2,-2,666,0,1,1
P41,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,jp,0,right,2,2,410,1,1,1
P41,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,jp,0,left,2,-2,706,0,1,1
P41,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,jp,0,left,1,-1,1070,0,1,1
P41,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,jp,0,left,1,-1,868,0,1,1
